,,,,,,,,,,,,,,,,,,Nkx6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naaa,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Psma6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adap1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tbc1d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hmgn2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mir5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stau1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Unk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stat5b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc5a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stox2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Prr7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eif2ak2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm9770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sec31a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,AC133496.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Setmar,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hif3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dcaf1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ttc17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tppp2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bod1l,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm38263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndufs3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmem65,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dus2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Myb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efna2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rnf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700020I14Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Igdcc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mkl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp955a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndufv1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm36033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rpl35,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Txndc17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cdk5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ifitm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zdhhc24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dhx35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fbrs,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pigu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atg9a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Smarcd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3gat3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm48536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc29a1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,C030015E24Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tubb2b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000117888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lxn,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000116908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Th,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mki67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plb1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm14057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm15265,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slx4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Togaram1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dhrs4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Btbd10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slmap,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Birc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810013D15Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E130308A19Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1700028P14Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrps14,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bnip3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tgfbrap1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mfn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stmn4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5033426O07Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A730017L22Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eif3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyb5d2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cd209g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rnf20,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpl19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cx3cl1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ptpmt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mt-Tw,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm39090,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cdk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uri1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm8325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orai3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,C77080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tacc3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2010308F09Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arhgef2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dag1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ENSMUSG00000118029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dlg4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Plekha3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spag9,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nutf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xkrx,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm48903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmc8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hnrnpd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasal3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ccdc113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igtp,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm48433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chd5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rad23b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rnf125,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm47340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm21986,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rfesd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcf19,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Heph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lama5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Afg1l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acot13,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phf19,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ifngr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spink11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tgfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbcel,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gab1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adcyap1r1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rab29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man2a2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arl4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC126804.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gpr19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isca1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm13031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ier5l,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Phf13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ccdc174,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slfn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smap2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lonp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keap1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ppib,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm44597,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chka,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Timm50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sdccag8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nudt3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm12905,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Vcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fgf18,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rpl26,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcof1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dcxr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pycr1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Csnk2a2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ccdc189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm47163,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trim29,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sod3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cd47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyp2d22,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Jmjd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kmt2e,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ubr7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifrd1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Peg10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prrg1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cd22,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,4931415C17Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ska2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rnf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fkbp14,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Me3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,D130043K22Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp207,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Setbp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hat1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Epb41l1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epdr1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Acot5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Id4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm8822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc6a6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm47320,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galk2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tm2d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mad2l2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abcg3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ube2j2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dcaf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prkx,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmem237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rad9b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odf3l1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm25517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spryd7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gabbr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pdlim5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pptc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phactr2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lyz1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Prtn3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp664,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Efhd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zmym6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpl6l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wapl,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cbll1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rtf2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Man2b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akap12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm16835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc18a1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hax1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pik3cd,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Notch3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pbld2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Purg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmem123,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hic2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psmd12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Accs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610307P16Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zc3h12d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp493,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm12971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gdpd5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Timm10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennd1a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Terf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aff4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ksr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp747,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sfpq,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anxa11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gdi2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rab24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cd28,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Abhd12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adgre1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wdr70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pex11b,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mtag2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm28438,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dennd4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cd109,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rnf19a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pcsk6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rpl29,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Plagl2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slc4a4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birc3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zscan26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mapk11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1ra,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm14502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nkain2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Borcs7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pebp1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Antxr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmo1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,A930033H14Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm15672,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mirg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eif4e3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm12367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700120C14Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ergic3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acadl,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm23935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nfrkb,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eif4ebp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smagp,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm16062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cebpzos,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynlt3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pacs2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vwf,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm38148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm25865,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ywhaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm45605,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mrpl39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm17067,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cyr61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sgcd,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,C1ql1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm3244,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2810001G20Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eid1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Msantd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plaa,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tyw1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kif20a,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N4bp2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cuedc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm43063,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cited2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kcnn2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,mt-Tt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhx8,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Atp5g3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gm48865,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc22a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom1l1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppm1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cdk5rap1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sgsm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plxna2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Htatsf1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Snrnp35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENSMUSG00000117713,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cox7b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dzank1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tlcd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elovl3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gna13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klhdc2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bod1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epm2aip1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pou3f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Echdc2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ino80,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Anapc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gatm,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hdhd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scube1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ggt7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zranb3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Clec1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zfp873,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Snora78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rab31,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpl36a-ps1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxsm,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Washc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E130317F20Rik,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cfap57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tmem186,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm19587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarres2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ftsj3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flrt1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wdr31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polr3d,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xrcc5,,,,,,,,,,,
